screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,hashtags,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
vivoenergykenya,2359077392,2017-05-03T14:17:02Z,859773802011652099,RT @Hapakenya: These Boda guys in Ntulele Narok seem to agree that Shell Advance is the lubricant to use for optimum efficiency #NikoMbeleN…,1,0,FALSE,NA,TRUE,859772308424073217,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,Hapakenya,88152479,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-05-03T12:56:21Z,859753496417054725,"With Shell Advance, your motorcycle performs at its optimum.
#NikoMbeleNaShellAdvance https://t.co/b94zrhzsxJ",9,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,859753438967726080,http://pbs.twimg.com/media/C-51MpQXgAAMqVu.jpg,https://twitter.com/vivoenergykenya/status/859753496417054725/photo/1,NA,NA,NA,NA,NikoMbeleNaShellAdvance,0161733a7370d447,city,Ntulelei,"Ntulelei, Kenya",KE,Kenya,36.0806884 36.0940694 36.0940694 36.0806884 -1.0996255 -1.0996255 -1.0913447 -1.0913447,Polygon
vivoenergykenya,2359077392,2017-05-03T12:12:57Z,859742572020998144,"Shell Advance Mascot seems to have reserve tanks of energy..Still having a ball in Ntulelei, Narok County.… https://t.co/YAKUzuYICt",8,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/859742572020998144,NA,NA,NA,0161733a7370d447,city,Ntulelei,"Ntulelei, Kenya",KE,Kenya,36.0806884 36.0940694 36.0940694 36.0806884 -1.0996255 -1.0996255 -1.0913447 -1.0913447,Polygon
vivoenergykenya,2359077392,2017-05-03T12:12:15Z,859742398884323328,RT @Lintons_Beauty: We are proud to partner with @EveWomanKenya &amp; @SDEKenya to celebrate a mom because #SheDeservesIt - #MothersDay details…,29,0,FALSE,NA,TRUE,858207412427382784,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,Lintons_Beauty EveWomanKenya SDEKenya,2212464925 1962309451 1338624264,SheDeservesIt MothersDay,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-05-03T11:27:56Z,859731245013626881,RT @Hapakenya: The #NikoMbeleNaShellAdvance team is in Mai Mahiu 2day educating Boda peeps on the importance of using Shell Advance  @vivoe…,5,0,FALSE,NA,TRUE,859731109852192769,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,Hapakenya,88152479,NikoMbeleNaShellAdvance,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-05-03T09:59:49Z,859709071259316224,"An insightful discussion between our Shell Advance team and bodaboda riders at Mahia Mahiu.
#NikoMbeleNaShellAdvance https://t.co/5UF2L7Sb6t",9,10,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,859708907777912832,http://pbs.twimg.com/media/C-5MslpXcAAJ8iT.jpg,https://twitter.com/vivoenergykenya/status/859709071259316224/photo/1,NA,NA,NA,NA,NikoMbeleNaShellAdvance,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-05-03T09:11:41Z,859696954833604609,The Shell Advance Mascot enjoying the atmosphere in Mai Mahiu. #NikoMbeleNaShellAdvance https://t.co/ksD7vibVLH,4,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,859696925662228480,http://pbs.twimg.com/media/C-5BzIyXsAA2AG4.jpg,https://twitter.com/vivoenergykenya/status/859696954833604609/photo/1,NA,NA,NA,NA,NikoMbeleNaShellAdvance,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-05-03T08:55:44Z,859692943745183744,"RT @MKRTTKe: Year 1 has been a success, your support is not something we take lightly and is very much appreciated. #Year2loading #TembeaKe…",2,0,FALSE,NA,TRUE,859690976251703297,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,MKRTTKe,4349265377,Year2loading,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-05-03T08:10:27Z,859681548567814144,We are proud to partner with @EveWomanKenya &amp; @SDEKenya to celebrate a Mum....#SheDeservesIt.  #MothersDay details… https://t.co/Rucbf7YbhI,8,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/859681548567814144,EveWomanKenya SDEKenya,1962309451 1338624264,SheDeservesIt MothersDay,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-05-03T05:49:23Z,859646047915843589,@mboyaOl @AngelaMunyua @BernardNdong @adil_fahad @_ckariuki @H3Thomas @lynnwanjiruk @MSenteu @RachelGatome… https://t.co/DdopBRdFhw,0,1,FALSE,NA,FALSE,NA,859610515965923328,2164047307,mboyaOl,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/859646047915843589,mboyaOl AngelaMunyua BernardNdong adil_fahad _ckariuki H3Thomas lynnwanjiruk MSenteu RachelGatome,2164047307 55548120 358658792 447900183 47924881 39229558 834332066074476546 346090576 3307198467,NA,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2017-05-03T05:43:03Z,859644452721364993,@FrankOyoo Hi Frank! Kindly DM us your contacts so that we can get in touch. Thanks,0,0,FALSE,NA,FALSE,NA,859446670853115904,1252050373,FrankOyoo,en,Twitter Web Client,NA,NA,NA,NA,NA,FrankOyoo,1252050373,NA,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2017-05-02T12:11:05Z,859379717492940800,"RT @ideas_unplugged: The weekend that was #fuelsavechallenge @vivoenergykenya 
More pics on our Facebook Page! https://t.co/Qy4QQI4KnB",5,0,FALSE,NA,TRUE,859370279637848064,NA,NA,NA,en,Twitter Web Client,859367185373962240,http://pbs.twimg.com/media/C-0V5ufXoAAtufV.jpg,https://twitter.com/ideas_unplugged/status/859370279637848064/photo/1,NA,NA,ideas_unplugged vivoenergykenya,846641911079284737 2359077392,fuelsavechallenge,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-05-02T09:43:16Z,859342516872777728,RT @MSenteu: #FuelSaveChallenge teams we did it! Thank you for the astounding https://t.co/pSQEypmkrd more surprise awaits you this Thursda…,12,0,FALSE,NA,TRUE,859337682073378817,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,event.One,http://event.One,MSenteu,346090576,FuelSaveChallenge,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-05-02T08:55:21Z,859330458022273024,"Ensure your tyres are in tip top shape for safety during the rains. Visit Continental Tyres at Shell Lusaka Rd, Jun… https://t.co/vXRCcgDSlD",13,14,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/859330458022273024,NA,NA,NA,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2017-05-02T06:58:26Z,859301033943728128,@samorengo Kindly DM us your contacts so that we can get in touch. Thanks,0,0,FALSE,NA,FALSE,NA,859044500567621632,253468894,samorengo,en,Twitter Web Client,NA,NA,NA,NA,NA,samorengo,253468894,NA,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2017-05-01T09:31:19Z,858977120273485824,Count down to #MothersDay has begun.Eve Woman is giving you a chance to celebrate your mother. Details in the poste… https://t.co/YYxTtOo2SR,8,10,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/858977120273485824,NA,NA,MothersDay,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-05-01T06:37:02Z,858933263779463171,"@SamNMaina Good morning, apologies for the unpleasant experience at one of our service stations. Kindly check DM. @Ma3Route",0,0,FALSE,NA,FALSE,NA,858926018362396672,585372692,Ma3Route,en,Twitter for Android,NA,NA,NA,NA,NA,SamNMaina Ma3Route,462567976 585372692,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-04-30T10:22:47Z,858627686524235776,"Foot long or 6 inch long sandwich? #TupataneShell Subway Limuru rd.
1st100 customers from1pm who spend Kshs1000&amp;abo… https://t.co/08eURE8qa9",7,10,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/858627686524235776,NA,NA,TupataneShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-04-29T18:55:44Z,858394384819257344,RT @adil_fahad: Day well spent at the #FuelSaveChallenge great work Xt @_ckariuki @MoSoundEvents @vivoenergykenya @MSenteu https://t.co/75R…,6,0,FALSE,NA,TRUE,858393525725036544,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,adil_fahad _ckariuki MoSoundEvents vivoenergykenya MSenteu,447900183 47924881 830675220 2359077392 346090576,FuelSaveChallenge,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-04-29T16:07:29Z,858352044175917057,"@XtianDela took the plaudits for his  online engagement..5,000Ksh worth of fuel for the tweets, likes &amp; retweets.… https://t.co/eCGpoJpUqG",16,26,FALSE,NA,FALSE,NA,NA,1288063951,xtiandela,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/858352044175917057,xtiandela,1288063951,NA,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T16:04:51Z,858351381253697536,"#TeamFast8  made all the necessary noise on social media..Deserved winners of 20,000 worth of fuel.… https://t.co/Ol1F4nMPtu",9,25,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/858351381253697536,NA,NA,TeamFast8,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T15:58:31Z,858349786520539138,"#ShellFish from Radio Africa ticked all the right boxes in terms of dressing, name. Winners of 50,000 worth of fuel… https://t.co/JqLSkWn4tQ",4,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/858349786520539138,NA,NA,ShellFish,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T15:51:13Z,858347949503459330,"#RoyalSquad are the runners up in the most creative outfit &amp; name category.  They have  won Ksh.25, 000 worth of fu… https://t.co/ERsevVZN7m",22,28,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/858347949503459330,NA,NA,RoyalSquad,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T15:23:17Z,858340919728263168,RT @vivoenergykenya: The #FuelSaveChallenge overall winners being announced https://t.co/WsscTgtyKo,4,0,FALSE,NA,TRUE,858340585156915200,NA,NA,NA,en,Periscope,NA,NA,NA,pscp.tv/w/a9NVlTFQWEtk…,https://www.pscp.tv/w/a9NVlTFQWEtkUnFhUGF5RWV8MVJER2xaakR3WnF4TFgQSedx42VqsJ8jzojk031mjX4sTw8LFk8rSAnDD5RN,vivoenergykenya,2359077392,FuelSaveChallenge,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-04-29T15:21:57Z,858340585156915200,The #FuelSaveChallenge overall winners being announced https://t.co/WsscTgtyKo,4,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Periscope,NA,NA,NA,pscp.tv/w/a9NVlTFQWEtk…,https://www.pscp.tv/w/a9NVlTFQWEtkUnFhUGF5RWV8MVJER2xaakR3WnF4TFgQSedx42VqsJ8jzojk031mjX4sTw8LFk8rSAnDD5RN,NA,NA,FuelSaveChallenge,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-04-29T15:15:38Z,858338995872317440,RT @vivoenergykenya: The #FuelSaveChallenge overall winners being announced https://t.co/JBVB1pCURx,2,0,FALSE,NA,TRUE,858338983197130754,NA,NA,NA,en,Periscope,NA,NA,NA,pscp.tv/w/a9NUFzFQWEtk…,https://www.pscp.tv/w/a9NUFzFQWEtkUnFhUGF5RWV8MWxEeExqWWJ3andHbR6pH8g14lXadUKT562MgHNaQCmHf5-qk9DQV6820YjZ,vivoenergykenya,2359077392,FuelSaveChallenge,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-04-29T15:15:35Z,858338983197130754,The #FuelSaveChallenge overall winners being announced https://t.co/JBVB1pCURx,2,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Periscope,NA,NA,NA,pscp.tv/w/a9NUFzFQWEtk…,https://www.pscp.tv/w/a9NUFzFQWEtkUnFhUGF5RWV8MWxEeExqWWJ3andHbR6pH8g14lXadUKT562MgHNaQCmHf5-qk9DQV6820YjZ,NA,NA,FuelSaveChallenge,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-04-29T14:30:23Z,858327607116476416,Soon we will announce the winner of the #FuelSaveChallenge..Meanwhile enjoy these aerial snaps of today's road trip https://t.co/Pk5dudMVKb,13,23,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,858327502523174913,http://pbs.twimg.com/media/C-lkUODXkAEG9JF.jpg,https://twitter.com/vivoenergykenya/status/858327607116476416/photo/1,NA,NA,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T13:05:04Z,858306136998629376,We are winding down the #FuelSaveChallenge and soon we'll know who utilized their fuel efficiently https://t.co/I5cBZ383NE,10,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,858305058194296832,http://pbs.twimg.com/ext_tw_video_thumb/858305058194296832/pu/img/AJrM8OSGDN9IBIUu.jpg,https://twitter.com/vivoenergykenya/status/858306136998629376/video/1,NA,NA,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T12:14:44Z,858293469655203840,The #FuelSaveChallenge is all about managing your car's fuel consumption. https://t.co/sjB7PHHGSW,8,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,858292992146362368,http://pbs.twimg.com/ext_tw_video_thumb/858292992146362368/pu/img/-9rsaFH40GiAVJnF.jpg,https://twitter.com/vivoenergykenya/status/858293469655203840/video/1,NA,NA,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T12:00:05Z,858289785454120960,"@RMAKenya, The Jaguar and Landrover franchise holders display their machines during the #FuelSaveChallenge https://t.co/KZTBFrIxd8",8,5,FALSE,NA,FALSE,NA,NA,1287498398,RMAKenya,en,Twitter for Android,858289726067007489,http://pbs.twimg.com/media/C-lB9VyXYAEgZ9k.jpg,https://twitter.com/vivoenergykenya/status/858289785454120960/photo/1,NA,NA,RMAKenya,1287498398,FuelSaveChallenge,00d5392e6ea11ded,city,Ngong,"Ngong, Kenya",KE,Kenya,36.6204423 36.7960269 36.7960269 36.6204423 -1.4584067 -1.4584067 -1.2957916 -1.2957916,Polygon
vivoenergykenya,2359077392,2017-04-29T11:57:15Z,858289070346313728,@SubaruKenya display their latest additions as teams tackle the  #FuelSaveChallenge https://t.co/JzRbUyjRjo,18,16,FALSE,NA,FALSE,NA,NA,637018545,SubaruKenya,en,Twitter for Android,858289008778108928,http://pbs.twimg.com/media/C-lBTlrXYAAys8z.jpg,https://twitter.com/vivoenergykenya/status/858289070346313728/photo/1,NA,NA,SubaruKenya,637018545,FuelSaveChallenge,00d5392e6ea11ded,city,Ngong,"Ngong, Kenya",KE,Kenya,36.6204423 36.7960269 36.7960269 36.6204423 -1.4584067 -1.4584067 -1.2957916 -1.2957916,Polygon
vivoenergykenya,2359077392,2017-04-29T11:54:49Z,858288459798257664,#TeamMoFaya's car in full flight #FuelSaveChallenge cc @MoSoundEvents https://t.co/5d1B1T7wjD,23,28,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,858288277207515137,http://pbs.twimg.com/media/C-lApAXWAAEkLDG.jpg,https://twitter.com/vivoenergykenya/status/858288459798257664/photo/1,NA,NA,MoSoundEvents,830675220,TeamMoFaya FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T11:50:25Z,858287350056726528,#FuelSaveChallenge https://t.co/6qQXoKnVpk,2,1,TRUE,858244875615186944,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/xtiandela/stat…,https://twitter.com/xtiandela/status/858244875615186944,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T11:49:34Z,858287137619419136,#FuelSaveChallenge https://t.co/wSHtBTwiWc,1,1,TRUE,858224667395489792,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/Xavierwere/sta…,https://twitter.com/Xavierwere/status/858224667395489792,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T11:49:02Z,858287002835353601,#FuelSaveChallenge https://t.co/gPnYKlSw5U,1,0,TRUE,858282952731611137,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/xtiandela/stat…,https://twitter.com/xtiandela/status/858282952731611137,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T11:48:20Z,858286827656159232,#FuelSaveChallenge https://t.co/WFminN7H8O,1,0,TRUE,858285065998127104,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/xtiandela/stat…,https://twitter.com/xtiandela/status/858285065998127104,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T11:47:16Z,858286560873152512,Stop over for some of the participating teams at Shell Naivasha and no the donkey cart is not part of the… https://t.co/UbbBt87gAN,14,23,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/858286560873152512,NA,NA,NA,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T11:03:16Z,858275484546813952,#FuelSaveChallenge https://t.co/ItRPj9zPzN,1,1,TRUE,858274969779884033,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/chriskirwa/sta…,https://twitter.com/chriskirwa/status/858274969779884033,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T10:44:18Z,858270712213245952,@hepjoy1 Kindly visit Shell Valley Road as per previous invite for the matter to be resolved.,0,1,FALSE,NA,FALSE,NA,858243688350326784,4887510022,hepjoy1,en,Twitter for Android,NA,NA,NA,NA,NA,hepjoy1,4887510022,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-04-29T10:11:52Z,858262549640491009,The body needs fuel too. #FuelSaveChallenge https://t.co/sEUOYlF0fp,2,4,TRUE,858259518307921920,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/jennathebrand/…,https://twitter.com/jennathebrand/status/858259518307921920,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T10:10:05Z,858262100094877696,RT @allangathecha: #RoyalSquad Looking at competition like. We got this covered 😎 #FuelSaveChallenge @vivoenergykenya https://t.co/JhLK2qLh…,7,0,FALSE,NA,TRUE,858259433478082560,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,allangathecha vivoenergykenya,1569234222 2359077392,RoyalSquad FuelSaveChallenge,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2017-04-29T10:05:33Z,858260960095744000,#FuelSaveChallenge https://t.co/ZtqP64RegC,1,3,TRUE,858258145109528576,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/CKirubi/status…,https://twitter.com/CKirubi/status/858258145109528576,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T10:05:33Z,858260959244300292,#FuelSaveChallenge https://t.co/bo0Nku8W41,1,2,TRUE,858259433478082560,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/allangathecha/…,https://twitter.com/allangathecha/status/858259433478082560,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T09:55:53Z,858258526657015809,#FuelSaveChallenge https://t.co/3tOPRIj6ya,1,3,TRUE,858258065522651136,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/KenyanTraffic/…,https://twitter.com/KenyanTraffic/status/858258065522651136,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T09:40:37Z,858254686046105601,#FuelSaveChallenge https://t.co/XylSLueQG1,2,5,TRUE,858254238081847296,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/MBClubKenya/st…,https://twitter.com/MBClubKenya/status/858254238081847296,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T09:40:01Z,858254534744973312,Psssst! for the #FuelSaveChallenge competing teams here is another tip to save fuel.. https://t.co/J0ZDO9yGpB,13,18,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,858254425361702912,http://pbs.twimg.com/media/C-kh2kaXYAA-z75.jpg,https://twitter.com/vivoenergykenya/status/858254534744973312/photo/1,NA,NA,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T09:24:00Z,858250504744390657,#FuelSaveChallenge is about putting your fuel saving skills to the test literally..Powered by Shell FuelSave https://t.co/Mh7SfJzgpm,4,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,858249853989683200,http://pbs.twimg.com/ext_tw_video_thumb/858249853989683200/pu/img/DuUJy3tL2hpzj-RR.jpg,https://twitter.com/vivoenergykenya/status/858250504744390657/video/1,NA,NA,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2017-04-29T09:10:37Z,858247134948331520,#FuelSaveChallenge https://t.co/1TO5K4P7iZ,0,2,TRUE,858246570797654016,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/xtiandela/stat…,https://twitter.com/xtiandela/status/858246570797654016,NA,NA,FuelSaveChallenge,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
